,ID,num_facts,model,dataset,note_type,prompt
414,414,14,gemini,mimiciii,radiology_report,PROMPT2
415,415,14,gemini,mimiciii,radiology_report,PROMPT2
416,416,17,gemini,mimiciii,radiology_report,PROMPT2
417,417,19,gemini,mimiciii,radiology_report,PROMPT2
418,418,12,gemini,mimiciii,radiology_report,PROMPT2
419,419,13,gemini,mimiciii,radiology_report,PROMPT2
420,420,13,gemini,mimiciii,radiology_report,PROMPT2
421,421,21,gemini,mimiciii,radiology_report,PROMPT2
422,422,14,gemini,mimiciii,radiology_report,PROMPT2
423,423,9,gemini,mimiciii,radiology_report,PROMPT2
424,424,5,gemini,mimiciii,radiology_report,PROMPT2
425,425,15,gemini,mimiciii,radiology_report,PROMPT2
426,426,18,gemini,mimiciii,radiology_report,PROMPT2
427,427,12,gemini,mimiciii,radiology_report,PROMPT2
428,428,9,gemini,mimiciii,radiology_report,PROMPT2
429,429,12,gemini,mimiciii,radiology_report,PROMPT2
430,430,8,gemini,mimiciii,radiology_report,PROMPT2
431,431,12,gemini,mimiciii,radiology_report,PROMPT2
432,432,16,gemini,mimiciii,radiology_report,PROMPT2
433,433,15,gemini,mimiciii,radiology_report,PROMPT2
434,434,21,gemini,mimiciii,radiology_report,PROMPT2
435,435,12,gemini,mimiciii,radiology_report,PROMPT2
436,436,15,gemini,mimiciii,radiology_report,PROMPT2
437,437,6,gemini,mimiciii,radiology_report,PROMPT2
438,438,18,gemini,mimiciii,radiology_report,PROMPT2
439,439,16,gemini,mimiciii,radiology_report,PROMPT2
440,440,17,gemini,mimiciii,radiology_report,PROMPT2
441,441,18,gemini,mimiciii,radiology_report,PROMPT2
442,442,11,gemini,mimiciii,radiology_report,PROMPT2
443,443,13,gemini,mimiciii,radiology_report,PROMPT2
444,444,7,gemini,mimiciii,radiology_report,PROMPT2
445,445,17,gemini,mimiciii,radiology_report,PROMPT2
446,446,18,gemini,mimiciii,radiology_report,PROMPT2
447,447,12,gemini,mimiciii,radiology_report,PROMPT2
448,448,17,gemini,mimiciii,radiology_report,PROMPT2
449,449,11,gemini,mimiciii,radiology_report,PROMPT2
450,450,16,gemini,mimiciii,radiology_report,PROMPT2
451,451,9,gemini,mimiciii,radiology_report,PROMPT2
452,452,16,gemini,mimiciii,radiology_report,PROMPT2
453,453,8,gemini,mimiciii,radiology_report,PROMPT2
454,454,9,gemini,mimiciii,radiology_report,PROMPT2
455,455,17,gemini,mimiciii,radiology_report,PROMPT2
456,456,18,gemini,mimiciii,radiology_report,PROMPT2
457,457,10,gemini,mimiciii,radiology_report,PROMPT2
458,458,13,gemini,mimiciii,radiology_report,PROMPT2
459,459,8,gemini,mimiciii,radiology_report,PROMPT2
460,460,14,gemini,mimiciii,radiology_report,PROMPT2
461,461,20,gemini,mimiciii,radiology_report,PROMPT2
462,462,21,gemini,mimiciii,radiology_report,PROMPT2
463,463,8,gemini,mimiciii,radiology_report,PROMPT2
464,464,18,gemini,mimiciii,radiology_report,PROMPT2
465,465,14,gemini,mimiciii,radiology_report,PROMPT2
466,466,15,gemini,mimiciii,radiology_report,PROMPT2
467,467,12,gemini,mimiciii,radiology_report,PROMPT2
468,468,10,gemini,mimiciii,radiology_report,PROMPT2
469,469,23,gemini,mimiciii,radiology_report,PROMPT2
470,470,11,gemini,mimiciii,radiology_report,PROMPT2
471,471,20,gemini,mimiciii,radiology_report,PROMPT2
472,472,13,gemini,mimiciii,radiology_report,PROMPT2
473,473,7,gemini,mimiciii,radiology_report,PROMPT2
474,474,19,gemini,mimiciii,radiology_report,PROMPT2
475,475,5,gemini,mimiciii,radiology_report,PROMPT2
476,476,14,gemini,mimiciii,radiology_report,PROMPT2
477,477,15,gemini,mimiciii,radiology_report,PROMPT2
478,478,16,gemini,mimiciii,radiology_report,PROMPT2
479,479,14,gemini,mimiciii,radiology_report,PROMPT2
480,480,15,gemini,mimiciii,radiology_report,PROMPT2
481,481,13,gemini,mimiciii,radiology_report,PROMPT2
482,482,22,gemini,mimiciii,radiology_report,PROMPT2
483,483,17,gemini,mimiciii,radiology_report,PROMPT2
484,484,9,gemini,mimiciii,radiology_report,PROMPT2
485,485,16,gemini,mimiciii,radiology_report,PROMPT2
486,486,11,gemini,mimiciii,radiology_report,PROMPT2
487,487,22,gemini,mimiciii,radiology_report,PROMPT2
488,488,18,gemini,mimiciii,radiology_report,PROMPT2
489,489,18,gemini,mimiciii,radiology_report,PROMPT2
490,490,5,gemini,mimiciii,radiology_report,PROMPT2
491,491,12,gemini,mimiciii,radiology_report,PROMPT2
492,492,14,gemini,mimiciii,radiology_report,PROMPT2
493,493,9,gemini,mimiciii,radiology_report,PROMPT2
494,494,7,gemini,mimiciii,radiology_report,PROMPT2
495,495,9,gemini,mimiciii,radiology_report,PROMPT2
496,496,22,gemini,mimiciii,radiology_report,PROMPT2
497,497,13,gemini,mimiciii,radiology_report,PROMPT2
498,498,13,gemini,mimiciii,radiology_report,PROMPT2
499,499,17,gemini,mimiciii,radiology_report,PROMPT2
0,0,21,gemini,mimiciii,radiology_report,PROMPT2_ICL
1,1,20,gemini,mimiciii,radiology_report,PROMPT2_ICL
2,2,12,gemini,mimiciii,radiology_report,PROMPT2_ICL
3,3,12,gemini,mimiciii,radiology_report,PROMPT2_ICL
4,4,11,gemini,mimiciii,radiology_report,PROMPT2_ICL
5,5,20,gemini,mimiciii,radiology_report,PROMPT2_ICL
6,6,8,gemini,mimiciii,radiology_report,PROMPT2_ICL
7,7,19,gemini,mimiciii,radiology_report,PROMPT2_ICL
8,8,15,gemini,mimiciii,radiology_report,PROMPT2_ICL
9,9,15,gemini,mimiciii,radiology_report,PROMPT2_ICL
10,10,12,gemini,mimiciii,radiology_report,PROMPT2_ICL
11,11,13,gemini,mimiciii,radiology_report,PROMPT2_ICL
12,12,14,gemini,mimiciii,radiology_report,PROMPT2_ICL
13,13,16,gemini,mimiciii,radiology_report,PROMPT2_ICL
14,14,13,gemini,mimiciii,radiology_report,PROMPT2_ICL
15,15,31,gemini,mimiciii,radiology_report,PROMPT2_ICL
16,16,13,gemini,mimiciii,radiology_report,PROMPT2_ICL
17,17,13,gemini,mimiciii,radiology_report,PROMPT2_ICL
18,18,16,gemini,mimiciii,radiology_report,PROMPT2_ICL
19,19,17,gemini,mimiciii,radiology_report,PROMPT2_ICL
20,20,31,gemini,mimiciii,radiology_report,PROMPT2_ICL
21,21,35,gemini,mimiciii,radiology_report,PROMPT2_ICL
22,22,13,gemini,mimiciii,radiology_report,PROMPT2_ICL
23,23,16,gemini,mimiciii,radiology_report,PROMPT2_ICL
24,24,9,gemini,mimiciii,radiology_report,PROMPT2_ICL
25,25,17,gemini,mimiciii,radiology_report,PROMPT2_ICL
26,26,15,gemini,mimiciii,radiology_report,PROMPT2_ICL
27,27,14,gemini,mimiciii,radiology_report,PROMPT2_ICL
28,28,25,gemini,mimiciii,radiology_report,PROMPT2_ICL
29,29,13,gemini,mimiciii,radiology_report,PROMPT2_ICL
30,30,10,gemini,mimiciii,radiology_report,PROMPT2_ICL
31,31,18,gemini,mimiciii,radiology_report,PROMPT2_ICL
32,32,13,gemini,mimiciii,radiology_report,PROMPT2_ICL
33,33,12,gemini,mimiciii,radiology_report,PROMPT2_ICL
34,34,13,gemini,mimiciii,radiology_report,PROMPT2_ICL
35,35,22,gemini,mimiciii,radiology_report,PROMPT2_ICL
36,36,19,gemini,mimiciii,radiology_report,PROMPT2_ICL
37,37,13,gemini,mimiciii,radiology_report,PROMPT2_ICL
38,38,17,gemini,mimiciii,radiology_report,PROMPT2_ICL
39,39,13,gemini,mimiciii,radiology_report,PROMPT2_ICL
40,40,13,gemini,mimiciii,radiology_report,PROMPT2_ICL
41,41,32,gemini,mimiciii,radiology_report,PROMPT2_ICL
42,42,15,gemini,mimiciii,radiology_report,PROMPT2_ICL
43,43,11,gemini,mimiciii,radiology_report,PROMPT2_ICL
44,44,12,gemini,mimiciii,radiology_report,PROMPT2_ICL
45,45,17,gemini,mimiciii,radiology_report,PROMPT2_ICL
46,46,13,gemini,mimiciii,radiology_report,PROMPT2_ICL
47,47,19,gemini,mimiciii,radiology_report,PROMPT2_ICL
48,48,10,gemini,mimiciii,radiology_report,PROMPT2_ICL
49,49,16,gemini,mimiciii,radiology_report,PROMPT2_ICL
50,50,12,gemini,mimiciii,radiology_report,PROMPT2_ICL
51,51,12,gemini,mimiciii,radiology_report,PROMPT2_ICL
52,52,16,gemini,mimiciii,radiology_report,PROMPT2_ICL
53,53,16,gemini,mimiciii,radiology_report,PROMPT2_ICL
54,54,12,gemini,mimiciii,radiology_report,PROMPT2_ICL
55,55,18,gemini,mimiciii,radiology_report,PROMPT2_ICL
56,56,17,gemini,mimiciii,radiology_report,PROMPT2_ICL
57,57,9,gemini,mimiciii,radiology_report,PROMPT2_ICL
58,58,16,gemini,mimiciii,radiology_report,PROMPT2_ICL
59,59,14,gemini,mimiciii,radiology_report,PROMPT2_ICL
60,60,13,gemini,mimiciii,radiology_report,PROMPT2_ICL
61,61,12,gemini,mimiciii,radiology_report,PROMPT2_ICL
62,62,8,gemini,mimiciii,radiology_report,PROMPT2_ICL
63,63,10,gemini,mimiciii,radiology_report,PROMPT2_ICL
64,64,16,gemini,mimiciii,radiology_report,PROMPT2_ICL
65,65,12,gemini,mimiciii,radiology_report,PROMPT2_ICL
66,66,28,gemini,mimiciii,radiology_report,PROMPT2_ICL
67,67,27,gemini,mimiciii,radiology_report,PROMPT2_ICL
68,68,28,gemini,mimiciii,radiology_report,PROMPT2_ICL
69,69,25,gemini,mimiciii,radiology_report,PROMPT2_ICL
70,70,11,gemini,mimiciii,radiology_report,PROMPT2_ICL
71,71,12,gemini,mimiciii,radiology_report,PROMPT2_ICL
72,72,15,gemini,mimiciii,radiology_report,PROMPT2_ICL
73,73,21,gemini,mimiciii,radiology_report,PROMPT2_ICL
74,74,11,gemini,mimiciii,radiology_report,PROMPT2_ICL
75,75,13,gemini,mimiciii,radiology_report,PROMPT2_ICL
76,76,11,gemini,mimiciii,radiology_report,PROMPT2_ICL
77,77,23,gemini,mimiciii,radiology_report,PROMPT2_ICL
78,78,31,gemini,mimiciii,radiology_report,PROMPT2_ICL
79,79,20,gemini,mimiciii,radiology_report,PROMPT2_ICL
80,80,15,gemini,mimiciii,radiology_report,PROMPT2_ICL
81,81,15,gemini,mimiciii,radiology_report,PROMPT2_ICL
82,82,16,gemini,mimiciii,radiology_report,PROMPT2_ICL
83,83,25,gemini,mimiciii,radiology_report,PROMPT2_ICL
84,84,18,gemini,mimiciii,radiology_report,PROMPT2_ICL
85,85,21,gemini,mimiciii,radiology_report,PROMPT2_ICL
86,86,14,gemini,mimiciii,radiology_report,PROMPT2_ICL
87,87,14,gemini,mimiciii,radiology_report,PROMPT2_ICL
88,88,16,gemini,mimiciii,radiology_report,PROMPT2_ICL
89,89,23,gemini,mimiciii,radiology_report,PROMPT2_ICL
90,90,14,gemini,mimiciii,radiology_report,PROMPT2_ICL
91,91,12,gemini,mimiciii,radiology_report,PROMPT2_ICL
92,92,19,gemini,mimiciii,radiology_report,PROMPT2_ICL
93,93,16,gemini,mimiciii,radiology_report,PROMPT2_ICL
94,94,21,gemini,mimiciii,radiology_report,PROMPT2_ICL
95,95,21,gemini,mimiciii,radiology_report,PROMPT2_ICL
96,96,9,gemini,mimiciii,radiology_report,PROMPT2_ICL
97,97,14,gemini,mimiciii,radiology_report,PROMPT2_ICL
98,98,15,gemini,mimiciii,radiology_report,PROMPT2_ICL
99,99,18,gemini,mimiciii,radiology_report,PROMPT2_ICL
100,100,12,gemini,mimiciii,radiology_report,PROMPT2_ICL
101,101,19,gemini,mimiciii,radiology_report,PROMPT2_ICL
102,102,1,gemini,mimiciii,radiology_report,PROMPT2_ICL
103,103,18,gemini,mimiciii,radiology_report,PROMPT2_ICL
104,104,17,gemini,mimiciii,radiology_report,PROMPT2_ICL
105,105,7,gemini,mimiciii,radiology_report,PROMPT2_ICL
106,106,15,gemini,mimiciii,radiology_report,PROMPT2_ICL
107,107,16,gemini,mimiciii,radiology_report,PROMPT2_ICL
108,108,13,gemini,mimiciii,radiology_report,PROMPT2_ICL
109,109,18,gemini,mimiciii,radiology_report,PROMPT2_ICL
110,110,18,gemini,mimiciii,radiology_report,PROMPT2_ICL
111,111,18,gemini,mimiciii,radiology_report,PROMPT2_ICL
112,112,15,gemini,mimiciii,radiology_report,PROMPT2_ICL
113,113,20,gemini,mimiciii,radiology_report,PROMPT2_ICL
114,114,21,gemini,mimiciii,radiology_report,PROMPT2_ICL
115,115,16,gemini,mimiciii,radiology_report,PROMPT2_ICL
116,116,13,gemini,mimiciii,radiology_report,PROMPT2_ICL
117,117,18,gemini,mimiciii,radiology_report,PROMPT2_ICL
118,118,17,gemini,mimiciii,radiology_report,PROMPT2_ICL
119,119,18,gemini,mimiciii,radiology_report,PROMPT2_ICL
120,120,12,gemini,mimiciii,radiology_report,PROMPT2_ICL
121,121,21,gemini,mimiciii,radiology_report,PROMPT2_ICL
122,122,9,gemini,mimiciii,radiology_report,PROMPT2_ICL
123,123,12,gemini,mimiciii,radiology_report,PROMPT2_ICL
124,124,12,gemini,mimiciii,radiology_report,PROMPT2_ICL
125,125,13,gemini,mimiciii,radiology_report,PROMPT2_ICL
126,126,12,gemini,mimiciii,radiology_report,PROMPT2_ICL
127,127,45,gemini,mimiciii,radiology_report,PROMPT2_ICL
128,128,16,gemini,mimiciii,radiology_report,PROMPT2_ICL
129,129,15,gemini,mimiciii,radiology_report,PROMPT2_ICL
130,130,20,gemini,mimiciii,radiology_report,PROMPT2_ICL
131,131,10,gemini,mimiciii,radiology_report,PROMPT2_ICL
132,132,17,gemini,mimiciii,radiology_report,PROMPT2_ICL
133,133,11,gemini,mimiciii,radiology_report,PROMPT2_ICL
134,134,11,gemini,mimiciii,radiology_report,PROMPT2_ICL
135,135,17,gemini,mimiciii,radiology_report,PROMPT2_ICL
136,136,10,gemini,mimiciii,radiology_report,PROMPT2_ICL
137,137,14,gemini,mimiciii,radiology_report,PROMPT2_ICL
138,138,11,gemini,mimiciii,radiology_report,PROMPT2_ICL
139,139,13,gemini,mimiciii,radiology_report,PROMPT2_ICL
140,140,13,gemini,mimiciii,radiology_report,PROMPT2_ICL
141,141,14,gemini,mimiciii,radiology_report,PROMPT2_ICL
142,142,13,gemini,mimiciii,radiology_report,PROMPT2_ICL
143,143,23,gemini,mimiciii,radiology_report,PROMPT2_ICL
144,144,15,gemini,mimiciii,radiology_report,PROMPT2_ICL
145,145,19,gemini,mimiciii,radiology_report,PROMPT2_ICL
146,146,7,gemini,mimiciii,radiology_report,PROMPT2_ICL
147,147,13,gemini,mimiciii,radiology_report,PROMPT2_ICL
148,148,24,gemini,mimiciii,radiology_report,PROMPT2_ICL
149,149,15,gemini,mimiciii,radiology_report,PROMPT2_ICL
150,150,14,gemini,mimiciii,radiology_report,PROMPT2_ICL
151,151,15,gemini,mimiciii,radiology_report,PROMPT2_ICL
152,152,16,gemini,mimiciii,radiology_report,PROMPT2_ICL
153,153,13,gemini,mimiciii,radiology_report,PROMPT2_ICL
154,154,26,gemini,mimiciii,radiology_report,PROMPT2_ICL
155,155,35,gemini,mimiciii,radiology_report,PROMPT2_ICL
156,156,18,gemini,mimiciii,radiology_report,PROMPT2_ICL
157,157,17,gemini,mimiciii,radiology_report,PROMPT2_ICL
158,158,8,gemini,mimiciii,radiology_report,PROMPT2_ICL
159,159,14,gemini,mimiciii,radiology_report,PROMPT2_ICL
160,160,14,gemini,mimiciii,radiology_report,PROMPT2_ICL
161,161,16,gemini,mimiciii,radiology_report,PROMPT2_ICL
162,162,14,gemini,mimiciii,radiology_report,PROMPT2_ICL
163,163,10,gemini,mimiciii,radiology_report,PROMPT2_ICL
164,164,13,gemini,mimiciii,radiology_report,PROMPT2_ICL
165,165,20,gemini,mimiciii,radiology_report,PROMPT2_ICL
166,166,18,gemini,mimiciii,radiology_report,PROMPT2_ICL
167,167,7,gemini,mimiciii,radiology_report,PROMPT2_ICL
168,168,16,gemini,mimiciii,radiology_report,PROMPT2_ICL
169,169,17,gemini,mimiciii,radiology_report,PROMPT2_ICL
170,170,17,gemini,mimiciii,radiology_report,PROMPT2_ICL
171,171,10,gemini,mimiciii,radiology_report,PROMPT2_ICL
172,172,11,gemini,mimiciii,radiology_report,PROMPT2_ICL
173,173,15,gemini,mimiciii,radiology_report,PROMPT2_ICL
174,174,9,gemini,mimiciii,radiology_report,PROMPT2_ICL
175,175,11,gemini,mimiciii,radiology_report,PROMPT2_ICL
176,176,29,gemini,mimiciii,radiology_report,PROMPT2_ICL
177,177,16,gemini,mimiciii,radiology_report,PROMPT2_ICL
178,178,18,gemini,mimiciii,radiology_report,PROMPT2_ICL
179,179,14,gemini,mimiciii,radiology_report,PROMPT2_ICL
180,180,15,gemini,mimiciii,radiology_report,PROMPT2_ICL
181,181,19,gemini,mimiciii,radiology_report,PROMPT2_ICL
182,182,14,gemini,mimiciii,radiology_report,PROMPT2_ICL
183,183,16,gemini,mimiciii,radiology_report,PROMPT2_ICL
184,184,12,gemini,mimiciii,radiology_report,PROMPT2_ICL
185,185,10,gemini,mimiciii,radiology_report,PROMPT2_ICL
186,186,18,gemini,mimiciii,radiology_report,PROMPT2_ICL
187,187,13,gemini,mimiciii,radiology_report,PROMPT2_ICL
188,188,29,gemini,mimiciii,radiology_report,PROMPT2_ICL
189,189,15,gemini,mimiciii,radiology_report,PROMPT2_ICL
190,190,14,gemini,mimiciii,radiology_report,PROMPT2_ICL
191,191,18,gemini,mimiciii,radiology_report,PROMPT2_ICL
192,192,34,gemini,mimiciii,radiology_report,PROMPT2_ICL
193,193,14,gemini,mimiciii,radiology_report,PROMPT2_ICL
194,194,37,gemini,mimiciii,radiology_report,PROMPT2_ICL
195,195,20,gemini,mimiciii,radiology_report,PROMPT2_ICL
196,196,14,gemini,mimiciii,radiology_report,PROMPT2_ICL
197,197,12,gemini,mimiciii,radiology_report,PROMPT2_ICL
198,198,10,gemini,mimiciii,radiology_report,PROMPT2_ICL
199,199,24,gemini,mimiciii,radiology_report,PROMPT2_ICL
200,200,13,gemini,mimiciii,radiology_report,PROMPT2_ICL
201,201,14,gemini,mimiciii,radiology_report,PROMPT2_ICL
202,202,19,gemini,mimiciii,radiology_report,PROMPT2_ICL
203,203,23,gemini,mimiciii,radiology_report,PROMPT2_ICL
204,204,25,gemini,mimiciii,radiology_report,PROMPT2_ICL
205,205,23,gemini,mimiciii,radiology_report,PROMPT2_ICL
206,206,20,gemini,mimiciii,radiology_report,PROMPT2_ICL
207,207,10,gemini,mimiciii,radiology_report,PROMPT2_ICL
208,208,19,gemini,mimiciii,radiology_report,PROMPT2_ICL
209,209,15,gemini,mimiciii,radiology_report,PROMPT2_ICL
210,210,13,gemini,mimiciii,radiology_report,PROMPT2_ICL
211,211,16,gemini,mimiciii,radiology_report,PROMPT2_ICL
212,212,17,gemini,mimiciii,radiology_report,PROMPT2_ICL
213,213,15,gemini,mimiciii,radiology_report,PROMPT2_ICL
214,214,11,gemini,mimiciii,radiology_report,PROMPT2_ICL
215,215,10,gemini,mimiciii,radiology_report,PROMPT2_ICL
216,216,16,gemini,mimiciii,radiology_report,PROMPT2_ICL
217,217,17,gemini,mimiciii,radiology_report,PROMPT2_ICL
218,218,19,gemini,mimiciii,radiology_report,PROMPT2_ICL
219,219,16,gemini,mimiciii,radiology_report,PROMPT2_ICL
220,220,17,gemini,mimiciii,radiology_report,PROMPT2_ICL
221,221,20,gemini,mimiciii,radiology_report,PROMPT2_ICL
222,222,14,gemini,mimiciii,radiology_report,PROMPT2_ICL
223,223,20,gemini,mimiciii,radiology_report,PROMPT2_ICL
224,224,17,gemini,mimiciii,radiology_report,PROMPT2_ICL
225,225,12,gemini,mimiciii,radiology_report,PROMPT2_ICL
226,226,15,gemini,mimiciii,radiology_report,PROMPT2_ICL
227,227,17,gemini,mimiciii,radiology_report,PROMPT2_ICL
228,228,14,gemini,mimiciii,radiology_report,PROMPT2_ICL
229,229,31,gemini,mimiciii,radiology_report,PROMPT2_ICL
230,230,14,gemini,mimiciii,radiology_report,PROMPT2_ICL
231,231,11,gemini,mimiciii,radiology_report,PROMPT2_ICL
232,232,11,gemini,mimiciii,radiology_report,PROMPT2_ICL
233,233,15,gemini,mimiciii,radiology_report,PROMPT2_ICL
234,234,10,gemini,mimiciii,radiology_report,PROMPT2_ICL
235,235,14,gemini,mimiciii,radiology_report,PROMPT2_ICL
236,236,15,gemini,mimiciii,radiology_report,PROMPT2_ICL
237,237,12,gemini,mimiciii,radiology_report,PROMPT2_ICL
238,238,28,gemini,mimiciii,radiology_report,PROMPT2_ICL
239,239,16,gemini,mimiciii,radiology_report,PROMPT2_ICL
240,240,12,gemini,mimiciii,radiology_report,PROMPT2_ICL
241,241,13,gemini,mimiciii,radiology_report,PROMPT2_ICL
242,242,19,gemini,mimiciii,radiology_report,PROMPT2_ICL
243,243,16,gemini,mimiciii,radiology_report,PROMPT2_ICL
244,244,13,gemini,mimiciii,radiology_report,PROMPT2_ICL
245,245,22,gemini,mimiciii,radiology_report,PROMPT2_ICL
246,246,14,gemini,mimiciii,radiology_report,PROMPT2_ICL
247,247,14,gemini,mimiciii,radiology_report,PROMPT2_ICL
248,248,13,gemini,mimiciii,radiology_report,PROMPT2_ICL
249,249,15,gemini,mimiciii,radiology_report,PROMPT2_ICL
250,250,10,gemini,mimiciii,radiology_report,PROMPT2_ICL
251,251,30,gemini,mimiciii,radiology_report,PROMPT2_ICL
252,252,9,gemini,mimiciii,radiology_report,PROMPT2_ICL
253,253,23,gemini,mimiciii,radiology_report,PROMPT2_ICL
254,254,15,gemini,mimiciii,radiology_report,PROMPT2_ICL
255,255,13,gemini,mimiciii,radiology_report,PROMPT2_ICL
256,256,12,gemini,mimiciii,radiology_report,PROMPT2_ICL
257,257,19,gemini,mimiciii,radiology_report,PROMPT2_ICL
258,258,16,gemini,mimiciii,radiology_report,PROMPT2_ICL
259,259,17,gemini,mimiciii,radiology_report,PROMPT2_ICL
260,260,16,gemini,mimiciii,radiology_report,PROMPT2_ICL
261,261,37,gemini,mimiciii,radiology_report,PROMPT2_ICL
262,262,27,gemini,mimiciii,radiology_report,PROMPT2_ICL
263,263,27,gemini,mimiciii,radiology_report,PROMPT2_ICL
264,264,19,gemini,mimiciii,radiology_report,PROMPT2_ICL
265,265,12,gemini,mimiciii,radiology_report,PROMPT2_ICL
266,266,15,gemini,mimiciii,radiology_report,PROMPT2_ICL
267,267,17,gemini,mimiciii,radiology_report,PROMPT2_ICL
268,268,18,gemini,mimiciii,radiology_report,PROMPT2_ICL
269,269,18,gemini,mimiciii,radiology_report,PROMPT2_ICL
270,270,18,gemini,mimiciii,radiology_report,PROMPT2_ICL
271,271,13,gemini,mimiciii,radiology_report,PROMPT2_ICL
272,272,14,gemini,mimiciii,radiology_report,PROMPT2_ICL
273,273,11,gemini,mimiciii,radiology_report,PROMPT2_ICL
274,274,22,gemini,mimiciii,radiology_report,PROMPT2_ICL
275,275,11,gemini,mimiciii,radiology_report,PROMPT2_ICL
276,276,19,gemini,mimiciii,radiology_report,PROMPT2_ICL
277,277,22,gemini,mimiciii,radiology_report,PROMPT2_ICL
278,278,15,gemini,mimiciii,radiology_report,PROMPT2_ICL
279,279,11,gemini,mimiciii,radiology_report,PROMPT2_ICL
280,280,12,gemini,mimiciii,radiology_report,PROMPT2_ICL
281,281,22,gemini,mimiciii,radiology_report,PROMPT2_ICL
282,282,16,gemini,mimiciii,radiology_report,PROMPT2_ICL
283,283,11,gemini,mimiciii,radiology_report,PROMPT2_ICL
284,284,7,gemini,mimiciii,radiology_report,PROMPT2_ICL
285,285,21,gemini,mimiciii,radiology_report,PROMPT2_ICL
286,286,10,gemini,mimiciii,radiology_report,PROMPT2_ICL
287,287,21,gemini,mimiciii,radiology_report,PROMPT2_ICL
288,288,23,gemini,mimiciii,radiology_report,PROMPT2_ICL
289,289,13,gemini,mimiciii,radiology_report,PROMPT2_ICL
